"","Device Name","IP Address","Device Category","Device Class | Sub-class","DID","Organization","Current State","Collection Group","Collection State","SNMP Credential","SNMP Version","",""
"","p01bdl892","172.26.30.61","Servers","NET-SNMP | Linux","2042","CSAA","2","4","0","69","2","","2042"
"","p01bdl894","172.26.30.150","Servers","NET-SNMP | Linux","4949","CSAA","1","1","0","69","2","","4949"
"","p01bdl895","172.26.30.151","Servers","NET-SNMP | Linux","4952","CSAA","1","1","0","69","2","","4952"
"","p01bdl896","172.26.30.152","Servers","NET-SNMP | Linux","4948","CSAA","1","1","0","69","2","","4948"
"","p01bdl897","172.26.30.153","Servers","NET-SNMP | Linux","4950","CSAA","1","1","0","69","2","","4950"
"","p01bdl898","172.26.30.154","Servers","NET-SNMP | Linux","4951","CSAA","1","1","0","69","2","","4951"
"","p01d2l200.ent.rt.csaa.com","172.29.145.48","Servers","NET-SNMP | Linux","4798","CSAA","0","1","0","69","2","","4798"
"","p01d2l201","172.26.145.89","Pingable","Ping | ICMP","4841","CSAA","0","4","0","69","2","","4841"
"","p01dfn001","172.26.143.40","Pingable","Ping | ICMP","5557","CSAA","0","1","0","0","","","5557"
"","p01dfn002","172.26.143.41","Pingable","Ping | ICMP","5556","CSAA","0","1","0","0","","","5556"
"","p01dfn1000","172.26.169.170","Pingable","Ping | ICMP","5566","CSAA","0","1","0","0","","","5566"
"","p01dfn1100","172.29.169.170","Pingable","Ping | ICMP","5588","CSAA","0","1","0","0","","","5588"
"","p01dfn600","172.26.139.66","Pingable","Ping | ICMP","5575","CSAA","1","1","0","0","","","5575"
"","p01dfn610","172.26.139.73","Pingable","Ping | ICMP","5558","CSAA","0","1","0","0","","","5558"
"","p01dfn612","172.26.167.61","Pingable","Ping | ICMP","5576","CSAA","0","1","0","0","","","5576"
"","P01DFW029.ent.rt.csaa.com","205.223.48.34","Servers","Microsoft | Windows Server 2008 R2","3005","CSAA","0","4","0","69","2","","3005"
"","P01DFW033.ent.rt.csaa.com","10.111.150.44","Servers","Microsoft | Windows Server 2008 R2","3997","CSAA","0","4","0","69","2","","3997"
"","P01DFW034.ent.rt.csaa.com","10.38.32.21","Servers","Microsoft | Windows Server 2008 R2","4019","CSAA","0","4","0","69","2","","4019"
"","P01DFW056.ent.rt.csaa.com","172.26.167.158","Servers","Microsoft | Windows Server 2012 R2","2906","CSAA","0","4","0","69","2","","2906"
"","P01DFW057.ent.rt.csaa.com","172.26.167.159","Servers","Microsoft | Windows Server 2012 R2","2939","CSAA","0","4","0","69","2","","2939"
"","P01DFW066D.ent.rt.csaa.com","172.29.137.172","Servers","Microsoft | Windows Server 2012 R2","3006","CSAA","0","4","0","69","2","","3006"
"","p01dfw067d.ent.rt.csaa.com","172.29.137.163","Servers","Microsoft | Windows Server 2012 R2","3012","CSAA","0","4","0","69","2","","3012"
"","P01DFW700.ent.rt.csaa.com","10.30.96.32","Servers","Microsoft | Windows Server 2008 R2","3995","CSAA","0","4","0","69","2","","3995"
"","p01dfw701.ent.rt.csaa.com","10.32.32.16","Servers","Microsoft | Windows Server 2012 R2","4023","CSAA","0","4","0","69","2","","4023"
"","p01dol002.ent.rt.csaa.com","172.26.149.36","Servers","NET-SNMP | Linux","1981","CSAA","3","4","0","69","2","","1981"
"","p01dol002d.ent.rt.csaa.com","172.29.149.36","Servers","NET-SNMP | Linux","4866","CSAA","3","1","0","69","2","","4866"
"","p01dol003.ent.rt.csaa.com","172.26.149.37","Servers","NET-SNMP | Linux","1982","CSAA","3","4","0","69","2","","1982"
"","p01dol201.ent.rt.csaa.com","172.26.95.155","Servers","NET-SNMP | Linux","2066","CSAA","1","4","0","69","2","","2066"
"","p01dol201d","172.29.95.155","Servers","NET-SNMP | Linux","5790","CSAA","0","1","0","69","2","","5790"
"","p01dol400.ent.rt.csaa.com","172.26.151.28","Servers","NET-SNMP | Linux","2068","CSAA","3","4","0","69","2","","2068"
"","p01dol401.ent.rt.csaa.com","172.26.151.29","Servers","NET-SNMP | Linux","2067","CSAA","2","4","0","69","2","","2067"
"","p01dol402.ent.rt.csaa.com","172.26.151.30","Servers","NET-SNMP | Linux","2050","CSAA","2","4","0","69","2","","2050"
"","p01dol460.ent.rt.csaa.com","172.26.151.96","Servers","NET-SNMP | Linux","2099","CSAA","3","4","0","69","2","","2099"
"","p01dol461.ent.rt.csaa.com","172.26.151.121","Servers","NET-SNMP | Linux","2037","CSAA","3","4","0","69","2","","2037"
"","p01dol462.ent.rt.csaa.com","172.26.151.123","Servers","NET-SNMP | Linux","2036","CSAA","3","4","0","69","2","","2036"
"","p01dol462d.ent.rt.csaa.com","172.29.145.64","Servers","NET-SNMP | Linux","4677","CSAA","3","1","0","69","2","","4677"
"","p01dol463.ent.rt.csaa.com","172.26.151.128","Servers","NET-SNMP | Linux","2040","CSAA","3","4","0","69","2","","2040"
"","p01dol465","172.26.151.41","Servers","NET-SNMP | Linux","2024","CSAA","3","4","0","69","2","","2024"
"","p01dol477.ent.rt.csaa.com","172.26.151.131","Servers","NET-SNMP | Linux","2053","CSAA","3","4","0","69","2","","2053"
"","p01dol477d.ent.rt.csaa.com","172.29.151.69","Servers","NET-SNMP | Linux","4693","CSAA","0","1","0","69","2","","4693"
"","p01dol478.ent.rt.csaa.com","172.26.151.132","Servers","NET-SNMP | Linux","2058","CSAA","3","4","0","69","2","","2058"
"","p01dol479.ent.rt.csaa.com","172.26.151.75","Servers","NET-SNMP | Linux","1952","CSAA","3","4","0","69","2","","1952"
"","p01dol479d.ent.rt.csaa.com","172.29.151.80","Servers","NET-SNMP | Linux","4671","CSAA","3","1","0","69","2","","4671"
"","p01dol481.ent.rt.csaa.com","172.26.151.76","Servers","NET-SNMP | Linux","1942","CSAA","3","4","0","69","2","","1942"
"","p01dol509.ent.rt.csaa.com","172.26.151.43","Servers","NET-SNMP | Linux","2025","CSAA","2","4","0","69","2","","2025"
"","p01dol510.ent.rt.csaa.com","172.26.151.44","Servers","NET-SNMP | Linux","2022","CSAA","0","4","0","69","2","","2022"
"","p01dol610.ent.rt.csaa.com","172.26.145.119","Servers","NET-SNMP | Linux","2044","CSAA","3","4","0","69","2","","2044"
"","p01dol610d","172.29.145.119","Servers","NET-SNMP | Linux","4986","CSAA","1","1","0","69","2","","4986"
"","p01dol611.ent.rt.csaa.com","172.26.145.120","Servers","NET-SNMP | Linux","2021","CSAA","3","4","0","69","2","","2021"
"","p01dol700","172.26.165.34","Servers","NET-SNMP | Linux","2111","CSAA","1","4","0","69","2","","2111"
"","p01dol715","172.26.95.58","Servers","NET-SNMP | Linux","2033","CSAA","1","4","0","69","2","","2033"
"","p01dol716","172.26.167.63","Servers","NET-SNMP | Linux","2118","CSAA","0","4","0","69","2","","2118"
"","p01dol760.ent.rt.csaa.com","172.26.165.40","Servers","NET-SNMP | Linux","2057","CSAA","3","4","0","69","2","","2057"
"","p01dol760d.ent.rt.csaa.com","172.29.165.40","Servers","NET-SNMP | Linux","2041","CSAA","3","4","0","69","2","","2041"
"","p01dol761.ent.rt.csaa.com","172.26.165.46","Servers","NET-SNMP | Linux","2062","CSAA","3","4","0","69","2","","2062"
"","p01dol761.ent.rt.csaa.com","172.26.165.45","Servers","NET-SNMP | Linux","5043","CSAA","3","4","0","69","2","","5043"
"","p01dol764.ent.rt.csaa.com","172.26.151.13","Servers","NET-SNMP | Linux","2094","CSAA","3","4","0","69","2","","2094"
"","p01dol764d.ent.rt.csaa.com","172.29.151.16","Servers","NET-SNMP | Linux","4674","CSAA","0","1","0","69","2","","4674"
"","p01dol765.ent.rt.csaa.com","172.26.151.14","Servers","NET-SNMP | Linux","2090","CSAA","3","4","0","69","2","","2090"
"","p01dol766.ent.rt.csaa.com","172.26.151.138","Servers","NET-SNMP | Linux","2077","CSAA","3","4","0","69","2","","2077"
"","p01dol767.ent.rt.csaa.com","172.26.151.140","Servers","NET-SNMP | Linux","1974","CSAA","3","4","0","69","2","","1974"
"","p01dou003","172.26.149.28","Pingable","Ping | ICMP","5717","CSAA","1","4","0","69","2","","5717"
"","p01dou150","172.26.145.186","Pingable","Ping | ICMP","4839","CSAA","0","4","0","69","2","","4839"
"","P01DSW012.ent.rt.csaa.com","172.26.140.13","Servers","Microsoft | Windows Server 2012","2904","CSAA","0","4","0","69","2","","2904"
"","P01DSW014.ent.rt.csaa.com","172.26.145.224","Servers","Microsoft | Windows Server 2012 R2","5228","CSAA","0","4","0","69","2","","5228"
"","P01DSW015.ent.rt.csaa.com","172.26.145.225","Servers","Microsoft | Windows Server 2012 R2","5232","CSAA","0","4","0","69","2","","5232"
"","P01DSW041.ent.rt.csaa.com","172.29.95.14","Servers","Microsoft | Windows Server 2008 R2","3055","CSAA","0","4","0","69","2","","3055"
"","P01DSW042.ent.rt.csaa.com","172.26.95.14","Servers","Microsoft | Windows Server 2008 R2","3085","CSAA","0","4","0","69","2","","3085"
"","P01DSW044.ent.rt.csaa.com","172.26.145.44","Servers","Microsoft | Windows Server 2008 R2","2938","Decommed Devices","0","4","1","69","2","","2938"
"","P01DSW045.ent.rt.csaa.com","172.26.145.45","Servers","Microsoft | Windows Server 2008 R2","2937","Decommed Devices","0","4","1","69","2","","2937"
"","P01DSW051.ent.rt.csaa.com","172.26.145.151","Servers","Microsoft | Windows Server 2008 R2","2910","CSAA","0","4","0","69","2","","2910"
"","P01DSW052.ent.rt.csaa.com","172.26.145.152","Servers","Microsoft | Windows Server 2008 R2","2911","CSAA","0","4","0","69","2","","2911"
"","P01DSW057.ent.rt.csaa.com","172.26.94.20","Servers","Microsoft | Windows Server 2012 R2","3071","CSAA","0","4","0","69","2","","3071"
"","P01DSW058.ent.rt.csaa.com","172.26.94.21","Servers","Microsoft | Windows Server 2012 R2","3070","CSAA","0","4","0","69","2","","3070"
"","P01DSW065.ent.rt.csaa.com","172.26.193.18","Servers","Microsoft | Windows Server 2008 R2","3373","CSAA","0","4","0","69","2","","3373"
"","P01DSW066.ent.rt.csaa.com","172.26.145.250","Servers","Microsoft | Windows Server 2012 R2","2927","CSAA","0","4","0","69","2","","2927"
"","p01dsw137","172.26.145.142","Servers","Microsoft | Windows Server 2008 R2","2925","CSAA","1","4","0","69","2","","2925"
"","P01DSW153.ent.rt.csaa.com","172.26.145.204","Servers","Microsoft | Windows Server 2008 R2","2957","Decommed Devices","0","4","1","69","2","","2957"
"","P01DSW154.ent.rt.csaa.com","172.26.145.205","Servers","Microsoft | Windows Server 2008 R2","3889","Decommed Devices","0","4","1","69","2","","3889"
"","p01dsw165","172.26.145.70","Pingable","Ping | ICMP","5679","CSAA","0","4","0","0","","","5679"
"","P01DSW166.ent.rt.csaa.com","172.26.145.230","Servers","Microsoft | Windows Server 2008 R2","3878","ESTM-Test Servers Hold Area","2","4","0","69","2","","3878"
"","P01DSW169.ent.rt.csaa.com","172.26.145.81","Servers","Microsoft | Windows Server 2008 R2","3899","CSAA","0","4","0","69","2","","3899"
"","P01DSW178.ent.rt.csaa.com","172.26.169.133","Servers","Microsoft | Windows Server 2012 R2","3847","CSAA","0","4","0","69","2","","3847"
"","P01DSW179.ent.rt.csaa.com","172.26.169.134","Servers","Microsoft | Windows Server 2012 R2","3848","CSAA","0","4","0","69","2","","3848"
"","P01DSW180.ent.rt.csaa.com","172.26.169.135","Servers","Microsoft | Windows Server 2012 R2","3850","CSAA","0","4","0","69","2","","3850"
"","P01DSW186.ent.rt.csaa.com","172.26.145.244","Servers","Microsoft | Windows Server 2012 R2","3865","CSAA","0","4","0","69","2","","3865"
"","P01DSW187.ent.rt.csaa.com","172.26.145.245","Servers","Microsoft | Windows Server 2012 R2","3866","CSAA","0","4","0","69","2","","3866"
"","P01DSW192.ent.rt.csaa.com","172.26.145.28","Servers","Microsoft | Windows Server 2012 R2","5139","Decommed Devices","0","4","1","69","2","","5139"
"","P01DSW202.ent.rt.csaa.com","172.26.145.233","Servers","Microsoft | Windows Server 2012","3898","CSAA","0","4","0","69","2","","3898"
"","P01DSW210.ent.rt.csaa.com","172.26.147.28","Servers","Microsoft | Windows Server 2008 R2","3969","Decommed Devices","0","4","1","69","2","","3969"
"","P01DSW211.ent.rt.csaa.com","172.26.147.29","Servers","Microsoft | Windows Server 2008 R2","3968","Decommed Devices","0","4","1","69","2","","3968"
"","P01DSW212.ent.rt.csaa.com","172.26.147.30","Servers","Microsoft | Windows Server 2008 R2","3981","Decommed Devices","0","4","1","69","2","","3981"
"","P01DSW217.ent.rt.csaa.com","172.26.145.210","Servers","Microsoft | Windows Server 2008 R2","3909","CSAA","0","4","0","69","2","","3909"
"","P01DSW218.ent.rt.csaa.com","172.26.145.211","Servers","Microsoft | Windows Server 2008 R2","3907","CSAA","0","4","0","69","2","","3907"
"","P01DSW219.ent.rt.csaa.com","172.26.145.46","Servers","Microsoft | Windows Server 2008 R2","3867","CSAA","0","4","0","69","2","","3867"
"","p01dsw236","172.26.145.21","Pingable","Ping | ICMP","5663","Decommed Devices","0","4","1","0","","","5663"
"","P01DSW243.ent.rt.csaa.com","172.26.167.93","Servers","Microsoft | Windows Server 2008 R2","3765","CSAA","0","4","0","69","2","","3765"
"","P01DSW247.ent.rt.csaa.com","172.26.145.234","Servers","Microsoft | Windows Server 2008 R2","3893","CSAA","0","4","0","69","2","","3893"
"","P01DSW248.ent.rt.csaa.com","172.26.167.111","Servers","Microsoft | Windows Server 2012","3932","CSAA","0","4","0","69","2","","3932"
"","P01DSW249.ent.rt.csaa.com","10.111.150.47","Servers","Microsoft | Windows Server 2012","3998","CSAA","0","4","0","69","2","","3998"
"","P01DSW251.ent.rt.csaa.com","172.26.145.236","Servers","Microsoft | Windows Server 2012","3875","CSAA","0","4","0","69","2","","3875"
"","P01DSW252.ent.rt.csaa.com","172.26.145.237","Servers","Microsoft | Windows Server 2012","3894","CSAA","0","4","0","69","2","","3894"
"","P01DSW253.ent.rt.csaa.com","172.26.145.238","Servers","Microsoft | Windows Server 2012","3880","CSAA","0","4","0","69","2","","3880"
"","P01DSW254.ent.rt.csaa.com","172.26.145.239","Servers","Microsoft | Windows Server 2012","3879","CSAA","0","4","0","69","2","","3879"
"","P01DSW264.ent.rt.csaa.com","172.26.145.22","Servers","Microsoft | Windows Server 2008 R2","3863","CSAA","0","4","0","69","2","","3863"
"","P01DSW265.ent.rt.csaa.com","172.26.193.20","Servers","Microsoft | Windows Server 2008 R2","3375","CSAA","0","4","0","69","2","","3375"
"","P01DSW266.ent.rt.csaa.com","172.26.147.43","Servers","Microsoft | Windows Server 2012 R2","3949","CSAA","0","4","0","69","2","","3949"
"","P01DSW267.ent.rt.csaa.com","172.26.147.44","Servers","Microsoft | Windows Server 2012 R2","3952","CSAA","0","4","0","69","2","","3952"
"","P01DSW268.ent.rt.csaa.com","172.26.147.45","Servers","Microsoft | Windows Server 2012 R2","3951","CSAA","0","4","0","69","2","","3951"
"","P01DSW270.ent.rt.csaa.com","172.26.145.83","Servers","Microsoft | Windows Server 2012 R2","3961","CSAA","0","4","0","69","2","","3961"
"","P01DSW271.ent.rt.csaa.com","172.26.145.84","Servers","Microsoft | Windows Server 2012 R2","3964","CSAA","0","4","0","69","2","","3964"
"","P01DSW272.ent.rt.csaa.com","172.29.147.43","Servers","Microsoft | Windows Server 2012 R2","3572","CSAA","0","4","0","69","2","","3572"
"","P01DSW273.ent.rt.csaa.com","172.29.147.44","Servers","Microsoft | Windows Server 2012 R2","3573","CSAA","0","4","0","69","2","","3573"
"","P01DSW275.ent.rt.csaa.com","172.29.145.21","Servers","Microsoft | Windows Server 2012 R2","3508","CSAA","0","4","0","69","2","","3508"
"","P01DSW276.ent.rt.csaa.com","172.29.145.22","Servers","Microsoft | Windows Server 2012 R2","3511","CSAA","0","4","0","69","2","","3511"
"","P01DSW287.ent.rt.csaa.com","172.26.145.23","Servers","Microsoft | Windows Server 2012 R2","3862","CSAA","0","4","0","69","2","","3862"
"","P01DSW288.ent.rt.csaa.com","192.168.180.101","Servers","Microsoft | Windows Server 2012 R2","4124","CSAA","0","4","0","69","2","","4124"
"","P01DSW290.ent.rt.csaa.com","172.26.145.82","Servers","Microsoft | Windows Server 2012 R2","3900","CSAA","0","4","0","69","2","","3900"
"","P01DSW291.ent.rt.csaa.com","172.26.145.85","Servers","Microsoft | Windows Server 2012 R2","3962","CSAA","0","4","0","69","2","","3962"
"","P01DSW292.ent.rt.csaa.com","172.26.145.90","Servers","Microsoft | Windows Server 2012 R2","3975","CSAA","0","4","0","69","2","","3975"
"","P01DSW293.ent.rt.csaa.com","172.26.145.112","Servers","Microsoft | Windows Server 2012 R2","3895","CSAA","0","4","0","69","2","","3895"
"","p01dsw294","172.29.145.71","Servers","Microsoft | Windows Server 2012 R2","4299","CSAA","1","4","0","69","2","","4299"
"","P01DSW294.ent.rt.csaa.com","172.29.145.71","Servers","Microsoft | Windows Server 2012 R2","5778","CSAA","0","1","0","69","2","","5778"
"","P01DSW303.ent.rt.csaa.com","172.26.167.204","Servers","Microsoft | Windows Server 2012 R2","3965","CSAA","0","4","0","69","2","","3965"
"","P01DSW304.ent.rt.csaa.com","172.26.167.205","Servers","Microsoft | Windows Server 2012 R2","3966","CSAA","0","4","0","69","2","","3966"
"","P01DSW305.ent.rt.csaa.com","172.26.167.206","Servers","Microsoft | Windows Server 2012 R2","3967","CSAA","0","4","0","69","2","","3967"
"","P01DSW311D.ent.rt.csaa.com","172.29.137.182","Servers","Microsoft | Windows Server 2012 R2","3598","CSAA","0","4","0","69","2","","3598"
"","P01DSW312D.ent.rt.csaa.com","172.29.137.183","Servers","Microsoft | Windows Server 2012 R2","3599","CSAA","0","4","0","69","2","","3599"
"","P01DSW317.ent.rt.csaa.com","172.26.145.199","Servers","Microsoft | Windows Server 2012 R2","3906","CSAA","0","4","0","69","2","","3906"
"","P01DSW318.ent.rt.csaa.com","172.26.145.139","Servers","Microsoft | Windows Server 2012 R2","3882","CSAA","0","4","0","69","2","","3882"
"","P01DSW319.ent.rt.csaa.com","172.26.145.158","Servers","Microsoft | Windows Server 2012 R2","3860","CSAA","0","4","0","69","2","","3860"
"","P01DSW320.ent.rt.csaa.com","172.29.145.17","Servers","Microsoft | Windows Server 2012 R2","3525","CSAA","0","4","0","69","2","","3525"
"","P01DSW321.ent.rt.csaa.com","172.29.145.18","Servers","Microsoft | Windows Server 2012 R2","3528","CSAA","0","4","0","69","2","","3528"
"","P01DSW325.ent.rt.csaa.com","172.26.145.167","Servers","Microsoft | Windows Server 2012 R2","5187","CSAA","0","4","0","69","2","","5187"
"","P01DSW326.ent.rt.csaa.com","172.26.145.168","Servers","Microsoft | Windows Server 2012 R2","3918","CSAA","0","4","0","69","2","","3918"
"","P01DSW327.ent.rt.csaa.com","172.26.145.169","Servers","Microsoft | Windows Server 2012 R2","3917","CSAA","0","4","0","69","2","","3917"
"","P01DSW328.ent.rt.csaa.com","172.26.145.170","Servers","Microsoft | Windows Server 2012 R2","3910","CSAA","0","4","0","69","2","","3910"
"","p01dsw329","172.29.145.142","Servers","Microsoft | Windows Server 2012 R2","5547","CSAA","1","4","0","69","2","","5547"
"","P01DSW329.ent.rt.csaa.com","172.29.145.142","Servers","Microsoft | Windows Server 2012 R2","5785","CSAA","0","1","0","69","2","","5785"
"","P01DSW335.ent.rt.csaa.com","172.26.169.92","Servers","Microsoft | Windows Server 2012 R2","3779","CSAA","0","4","0","69","2","","3779"
"","P01DSW336.ent.rt.csaa.com","172.26.145.159","Servers","Microsoft | Windows Server 2012 R2","3861","CSAA","0","4","0","69","2","","3861"
"","P01DSW337.ent.rt.csaa.com","172.26.145.160","Servers","Microsoft | Windows Server 2012 R2","3920","CSAA","0","4","0","69","2","","3920"
"","P01DSW338.ent.rt.csaa.com","172.26.145.161","Servers","Microsoft | Windows Server 2012 R2","3919","CSAA","0","4","0","69","2","","3919"
"","P01DSW339.ent.rt.csaa.com","172.29.145.19","Servers","Microsoft | Windows Server 2012 R2","3594","CSAA","0","4","0","69","2","","3594"
"","P01DSW345.ent.rt.csaa.com","172.26.94.101","Servers","Microsoft | Windows Server 2012 R2","3754","CSAA","0","4","0","69","2","","3754"
"","P01DSW346.ent.rt.csaa.com","172.26.94.102","Servers","Microsoft | Windows Server 2012 R2","3752","CSAA","0","4","0","69","2","","3752"
"","P01DSW350.ent.rt.csaa.com","172.26.66.62","Servers","Microsoft | Windows Server 2012 R2","3804","Telephony-Hold area until ready to monitor","0","4","0","69","2","","3804"
"","p01dsw351.ent.rt.csaa.com","172.29.66.62","Servers","Microsoft | Windows Server 2012 R2","3581","Telephony-Hold area until ready to monitor","0","4","0","69","2","","3581"
"","P01DSW352.ent.rt.csaa.com","172.26.145.19","Servers","Microsoft | Windows Server 2008 R2","3921","CSAA","0","4","0","69","2","","3921"
"","P01DSW353.ent.rt.csaa.com","172.26.145.20","Servers","Microsoft | Windows Server 2008 R2","3864","CSAA","0","4","0","69","2","","3864"
"","p01dsw354","172.29.145.80","Servers","Microsoft | Windows Server 2012 R2","4297","CSAA","1","4","0","69","2","","4297"
"","P01DSW354.ent.rt.csaa.com","172.29.145.80","Servers","Microsoft | Windows Server 2012 R2","5793","CSAA","0","1","0","69","2","","5793"
"","P01DSW355.ent.rt.csaa.com","172.26.145.187","Servers","Microsoft | Windows Server 2012 R2","3913","CSAA","0","4","0","69","2","","3913"
"","p01dsw356d","172.29.145.79","Servers","Microsoft | Windows Server 2012 R2","5546","CSAA","1","4","0","69","2","","5546"
"","p01dsw356d","172.29.145.79","Servers","Microsoft | Windows Server 2012 R2","5777","CSAA","1","1","0","69","2","","5777"
"","P01DSW357D.ent.rt.csaa.com","172.29.129.43","Servers","Microsoft | Windows Server 2008 R2","4938","CSAA","0","4","0","69","2","","4938"
"","P01DSW358D.ent.rt.csaa.com","172.29.129.44","Servers","Microsoft | Windows Server 2008 R2","4937","CSAA","0","4","0","69","2","","4937"
"","P01DSW359D.ent.rt.csaa.com","172.29.129.45","Servers","Microsoft | Windows Server 2008 R2","4935","CSAA","0","4","0","69","2","","4935"
"","P01DSW360D.ent.rt.csaa.com","172.29.129.46","Servers","Microsoft | Windows Server 2008 R2","4934","CSAA","0","4","0","69","2","","4934"
"","P01DSW361D.ent.rt.csaa.com","172.29.129.47","Servers","Microsoft | Windows Server 2008 R2","4936","CSAA","0","4","0","69","2","","4936"
"","P01DSW500.ent.rt.csaa.com","172.26.94.45","Servers","Microsoft | Windows Server 2012 R2","3725","CSAA","0","4","0","69","2","","3725"
"","P01DSW600.ent.rt.csaa.com","172.26.94.56","Servers","Microsoft | Windows Server 2012 R2","3715","CSAA","0","4","0","69","2","","3715"
"","P01DSW601.ent.rt.csaa.com","172.26.94.57","Servers","Microsoft | Windows Server 2012 R2","3716","CSAA","0","4","0","69","2","","3716"
"","p01dsw602.ent.rt.csaa.com","172.26.94.58","Servers","Microsoft | Windows Server 2012 R2","3710","CSAA","0","4","0","69","2","","3710"
"","P01DSW608.ent.rt.csaa.com","172.26.193.37","Servers","Microsoft | Windows Server 2008 R2","3817","CSAA","0","4","0","69","2","","3817"
"","P01DSW609.ent.rt.csaa.com","172.26.193.56","Servers","Microsoft | Windows Server 2008 R2","5618","CSAA","0","4","0","69","2","","5618"
"","P01DSW811.ent.rt.csaa.com","172.26.144.27","Servers","Microsoft | Windows Server 2012 R2","4955","CSAA","0","4","0","69","2","","4955"
"","P01DSW812D.ent.rt.csaa.com","172.29.144.30","Servers","Microsoft | Windows Server 2012 R2","5190","CSAA","0","1","0","69","2","","5190"
"","P01DSW813D.ent.rt.csaa.com","172.29.129.54","Servers","Microsoft | Windows Server 2008 R2","5099","CSAA","0","1","0","69","2","","5099"
"","p01dsw860.ent.rt.csaa.com","172.26.169.125","Servers","Microsoft | Windows Server 2012 R2","3776","CSAA","0","4","0","69","2","","3776"
"","P01DSW861.ent.rt.csaa.com","172.26.169.126","Servers","Microsoft | Windows Server 2012 R2","3773","CSAA","0","4","0","69","2","","3773"
"","P01DSW862.ent.rt.csaa.com","172.26.169.127","Servers","Microsoft | Windows Server 2012 R2","3774","CSAA","0","4","0","69","2","","3774"
"","P01DSW868.ent.rt.csaa.com","172.26.145.30","Servers","Microsoft | Windows Server 2012 R2","3874","CSAA","0","4","0","69","2","","3874"
"","P01DSW869.ent.rt.csaa.com","172.26.94.37","Servers","Microsoft | Windows Server 2012 R2","3734","CSAA","0","4","0","69","2","","3734"
"","P01DSW870.ent.rt.csaa.com","172.26.145.48","Servers","Microsoft | Windows Server 2012 R2","3886","CSAA","0","4","0","69","2","","3886"
"","P01DSW871.ent.rt.csaa.com","172.26.145.188","Servers","Microsoft | Windows Server 2012 R2","3916","CSAA","0","4","0","69","2","","3916"
"","P01DSW872.ent.rt.csaa.com","172.26.145.53","Servers","Microsoft | Windows Server 2012 R2","3892","CSAA","0","4","0","69","2","","3892"
"","P01IAL002","172.29.95.9","Unknown","Generic | SNMP","3250","Network-Hold area until ready to monitor","1","5","0","81","2","","3250"
"","p01iaw001.ent.rt.csaa.com","172.26.143.30","Servers","Microsoft | Windows Server 2012 Domain Controller","3890","CSAA","0","4","0","69","2","","3890"
"","p01iaw002.ent.rt.csaa.com","172.26.143.31","Servers","Microsoft | Windows Server 2012 Domain Controller","3891","CSAA","0","4","0","69","2","","3891"
"","P01IAW005.ent.rt.csaa.com","10.111.157.203","Servers","Microsoft | Windows Server 2012","4002","Decommed Devices","0","4","1","69","2","","4002"
"","p01iaw008","172.26.136.113","Pingable","Ping | ICMP","5667","CSAA","0","4","0","0","","","5667"
"","P01IAW010.ent.rt.csaa.com","172.29.143.30","Servers","Microsoft | Windows Server 2012 Domain Controller","3532","CSAA","0","4","0","69","2","","3532"
"","p01iaw011.ent.rt.csaa.com","172.29.143.31","Servers","Microsoft | Windows Server 2012 Domain Controller","3531","CSAA","0","4","0","69","2","","3531"
"","P01IAW012.ent.rt.csaa.com","192.168.133.30","Servers","Microsoft | Windows Server 2012 Domain Controller","4193","CSAA","0","4","0","69","2","","4193"
"","p01iaw013.ent.rt.csaa.com","192.168.133.37","Servers","Microsoft | Windows Server 2012 R2 Domain Controller","5817","CSAA","0","4","0","69","2","","5817"
"","p01iaw014.ent.rt.csaa.com","10.38.32.31","Servers","Microsoft | Windows Server 2012 R2 Domain Controller","5816","CSAA","0","4","0","69","2","","5816"
"","P01IAW015.ent.rt.csaa.com","10.38.32.19","Servers","Microsoft | Windows Server 2012 Domain Controller","3991","CSAA","0","4","0","69","2","","3991"
"","p01iaw018","172.29.241.21","Servers","Microsoft | Windows Server 2012 Domain Controller","3563","CSAA","1","4","0","69","2","","3563"
"","p01iaw019","172.29.241.20","Servers","Microsoft | Windows Server 2012 Domain Controller","3564","CSAA","1","4","0","69","2","","3564"
"","p01iaw022","172.26.241.21","Pingable","Ping | ICMP","5682","CSAA","0","4","0","0","","","5682"
"","p01iaw023","172.26.241.22","Pingable","Ping | ICMP","5680","CSAA","0","4","0","0","","","5680"
"","p01iaw030","10.40.32.25","Pingable","Ping | ICMP","5660","CSAA","0","4","0","0","","","5660"
"","p01iaw040","172.26.169.24","Servers","Microsoft | Windows Server 2012 R2","3837","CSAA","1","4","0","69","2","","3837"
"","P01IAW041.ent.rt.csaa.com","172.26.169.25","Servers","Microsoft | Windows Server 2012 R2","3838","CSAA","0","4","0","69","2","","3838"
"","P01IAW042.ent.rt.csaa.com","172.29.169.27","Servers","Microsoft | Windows Server 2012 R2","3504","CSAA","0","4","0","69","2","","3504"
"","P01IAW043.ent.rt.csaa.com","172.29.169.28","Servers","Microsoft | Windows Server 2012 R2","3510","CSAA","0","4","0","69","2","","3510"
"","P01IAW044.ent.rt.csaa.com","172.26.169.63","Servers","Microsoft | Windows Server 2012 R2","3789","CSAA","0","4","0","69","2","","3789"
